"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.866767195E0,-1.507207751E-1,-4.158437252E-2,-7.058715820E-2,1.715475415E-1
5.871811674E0,-1.578810811E-1,8.579969406E-3,-1.553068161E-1,2.216309066E-1
5.876862299E0,-1.413440406E-1,-8.042573929E-3,-1.704425812E-1,2.215705177E-1
5.881912924E0,-1.441502869E-1,-5.517899990E-3,-2.329702377E-1,2.740162114E-1
5.886963602E0,-1.447102427E-1,-1.024258137E-2,-2.213335037E-1,2.646402930E-1
5.892014227E0,-1.099525392E-1,4.229485989E-3,-2.240695953E-1,2.496289907E-1
5.897064852E0,-1.588328481E-1,-9.714663029E-3,-2.315559387E-1,2.809633447E-1
5.902109539E0,-1.339241862E-1,-6.806910038E-3,-2.199935913E-1,2.576416152E-1
5.907160164E0,-1.333097816E-1,5.619168282E-3,-2.465496063E-1,2.803386903E-1
5.912210789E0,-1.497455239E-1,1.469552517E-3,-2.396535873E-1,2.825946274E-1
5.917261466E0,-1.398762465E-1,-2.862775326E-2,-1.900644302E-1,2.377170592E-1
5.922312091E0,-9.199145436E-2,1.010715961E-3,-2.145338058E-1,2.334270830E-1
5.927362716E0,-4.921221733E-2,-7.401943207E-3,-1.960525513E-1,2.022702004E-1
5.932418966E0,-3.999185562E-2,5.844414234E-3,-1.801137924E-1,1.845927515E-1
5.937469591E0,1.461803913E-4,-2.290129662E-3,-1.619358063E-1,1.619520652E-1
5.942520216E0,1.397487521E-2,-3.612369299E-2,-1.415548325E-1,1.467582670E-1
5.947570893E0,2.290436625E-2,-3.841942549E-2,-8.336353302E-2,9.460518424E-2
5.952621518E0,-6.245315075E-3,-2.364933491E-2,-5.181694031E-2,5.730000266E-2
5.957672143E0,-1.837116480E-2,-5.620312691E-2,-2.292728424E-2,6.341885786E-2
5.962761154E0,-7.294842601E-2,-4.065674543E-2,2.233505249E-2,8.644824102E-2
5.967811831E0,-6.283429265E-2,-4.884946346E-2,2.445411682E-2,8.326116888E-2
5.972862456E0,-5.746659636E-2,-8.538413048E-2,2.417659760E-2,1.057230689E-1
5.977913081E0,-4.492437840E-2,-7.410943508E-2,7.141685486E-2,1.122977083E-1
5.982963706E0,-7.521310449E-2,-6.288653612E-2,7.312488556E-2,1.223068943E-1
5.988014331E0,-6.244888902E-2,-5.667006969E-2,9.383678436E-2,1.261614150E-1
5.993034070E0,-2.140063047E-2,-3.647047281E-2,1.096372604E-1,1.175091964E-1
5.998084747E0,1.681202650E-2,9.428262711E-3,9.918975830E-2,1.010452598E-1
6.003135372E0,5.713382363E-2,-1.431018114E-2,8.648204803E-2,1.046336453E-1
6.008185997E0,8.065813780E-2,4.654824734E-3,7.627964020E-2,1.111124930E-1
6.013236622E0,1.088935733E-1,8.948385715E-3,4.480743408E-2,1.180914479E-1
6.018287247E0,1.345888674E-1,2.483355999E-2,5.875301361E-2,1.489388651E-1
6.023322195E0,9.842699766E-2,6.419807673E-2,3.221416473E-2,1.218483456E-1
6.028372820E0,1.053504944E-1,6.507909298E-2,2.728748322E-2,1.268015053E-1
6.033423393E0,9.537941217E-2,6.590074301E-2,2.002239227E-2,1.176479341E-1
6.038474070E0,5.936804414E-2,7.854503393E-2,1.519680023E-2,9.962343980E-2
6.043524695E0,6.140902638E-2,6.257945299E-2,-2.047920227E-2,9.003696010E-2
6.048575320E0,8.012896776E-2,6.095600128E-2,-2.259540558E-2,1.031835157E-1
6.053631049E0,7.731714845E-2,3.332018852E-2,-3.658008575E-2,9.179476609E-2
6.058681674E0,4.607796669E-2,3.690367937E-2,-6.233024597E-2,8.584940377E-2
6.063732299E0,5.295166373E-2,3.111129999E-2,-1.186561584E-2,6.255065562E-2
6.068782924E0,4.317164421E-4,2.072018385E-2,-4.972267151E-2,5.386888211E-2
6.073833549E0,-1.592111588E-2,3.664666414E-2,-1.062717438E-1,1.135347676E-1
6.078884174E0,-1.302546263E-2,2.556264400E-3,-4.594516754E-2,4.782421546E-2
6.083932924E0,-1.522096992E-2,4.433214664E-3,-7.403087616E-2,7.570932533E-2
6.088983549E0,-2.226474881E-2,1.109153032E-2,-1.018905640E-1,1.048829257E-1
6.094034174E0,-1.747992635E-2,-1.311779022E-3,-7.013225555E-2,7.228970783E-2
6.099084799E0,-3.422266245E-2,-1.684010029E-3,-3.152084351E-2,4.655738492E-2
6.104135424E0,-1.287695765E-2,9.716689587E-3,-1.222896576E-2,2.024296664E-2
6.109186049E0,2.738764882E-2,-5.062341690E-3,-2.873134613E-2,4.001500796E-2
6.114230997E0,-1.573622227E-3,-7.788121700E-3,-3.084659576E-2,3.185347072E-2
6.119281570E0,4.117646813E-2,1.806491613E-2,-1.156044006E-2,4.642721720E-2
6.124332195E0,2.676534653E-2,3.662782907E-2,2.182197571E-2,5.034064224E-2
6.129382820E0,4.553154111E-2,2.916908264E-2,6.677818298E-2,8.592602831E-2
6.134433445E0,4.254966974E-2,3.390818834E-2,9.945392609E-2,1.133636760E-1
6.139484070E0,1.330959797E-2,3.871387243E-2,1.175909042E-1,1.245131723E-1
6.144546518E0,2.706420422E-2,4.590404034E-2,1.664533615E-1,1.747752088E-1
6.149597091E0,3.131464124E-2,5.773639679E-2,1.769084930E-1,1.887080104E-1
6.154647768E0,2.601972222E-2,7.173788548E-2,1.777820587E-1,1.934678541E-1
6.159698393E0,2.561631799E-2,1.884365082E-2,1.691694260E-1,1.721324304E-1
6.164749018E0,3.728508949E-3,1.596242189E-2,1.915292740E-1,1.922294553E-1
6.169799643E0,3.412482142E-2,-2.284222841E-2,1.282014847E-1,1.346175750E-1
6.174839747E0,5.234292150E-2,-4.495120049E-2,1.343097687E-1,1.509950523E-1
6.179890372E0,8.476930857E-2,-6.951177120E-2,1.403903961E-1,1.781212658E-1
6.184940997E0,9.534505010E-2,-4.196655750E-2,1.274356842E-1,1.645956383E-1
6.189991622E0,7.020726800E-2,-5.766719580E-2,1.193590164E-1,1.500038025E-1
6.195042247E0,-4.487723112E-3,-6.145608425E-2,1.184883118E-1,1.335532477E-1
6.200092872E0,2.215772867E-3,-5.829143524E-2,1.057634354E-1,1.207837130E-1
6.205142820E0,-8.389052749E-2,-4.580914974E-2,1.359119415E-1,1.661570181E-1
6.210193445E0,-1.097503901E-1,-7.360041142E-3,1.444387436E-1,1.815540387E-1
6.215244070E0,-1.187414527E-1,-5.138337612E-3,7.927608490E-2,1.428657858E-1
6.220294643E0,-1.038739383E-1,2.535140514E-2,1.168241501E-1,1.583678340E-1
6.225345268E0,-7.687169313E-2,2.210372686E-2,4.956626892E-2,9.409913369E-2
6.230395893E0,-4.495090246E-2,3.761523962E-2,-4.663467407E-4,5.861490735E-2
6.235451883E0,1.063966751E-2,4.332190752E-2,-8.094310760E-2,9.242173372E-2
6.240502508E0,5.899956822E-2,3.932458162E-2,-1.274642944E-1,1.458578696E-1
6.245553133E0,9.751349688E-2,5.199360847E-2,-2.187309265E-1,2.450621056E-1
6.250603758E0,1.569014043E-1,1.003586054E-1,-2.736206055E-1,3.309956738E-1
6.255654383E0,2.010400146E-1,6.312417984E-2,-2.663316727E-1,3.396090538E-1
6.260705008E0,2.131926566E-1,5.989599228E-2,-2.924203873E-1,3.668082900E-1
6.265760581E0,2.105229646E-1,6.436496973E-2,-2.542123795E-1,3.362836627E-1
6.270811206E0,1.695451438E-1,7.414144278E-2,-2.330093384E-1,2.975497624E-1
6.275861831E0,1.334291399E-1,6.763702631E-2,-1.716413498E-1,2.276814785E-1
6.280912456E0,8.792921901E-2,2.840828896E-2,-7.756996155E-2,1.206469120E-1
6.285963081E0,3.816568851E-2,1.605504751E-2,-2.707195282E-2,4.946993996E-2
6.291013706E0,-2.057707310E-2,4.066348076E-3,3.249168396E-2,3.867377213E-2
6.296063497E0,-4.541662335E-2,-6.473153830E-2,4.642009735E-2,9.169333217E-2
6.301114122E0,-2.447533607E-2,-6.413030624E-2,7.925796509E-2,1.048501945E-1
6.306164747E0,-3.420364857E-2,-9.231323004E-2,4.059028625E-2,1.064856486E-1
6.311215372E0,-8.383557200E-2,-8.257210255E-2,4.029369354E-2,1.243790054E-1
6.316265997E0,-9.475398064E-2,-4.720640182E-2,3.766727448E-2,1.123636275E-1
6.321316622E0,-7.455992699E-2,-7.411473989E-2,2.083206177E-2,1.071734677E-1
6.326378914E0,-8.779910207E-2,-7.973814011E-2,-1.959228516E-2,1.202111099E-1
6.331429539E0,-4.898327589E-2,-6.192183495E-2,-7.629203796E-2,1.097913932E-1
6.336480112E0,-1.528573036E-2,-6.583803892E-2,-1.111240387E-1,1.300648027E-1
6.341530737E0,-3.080338240E-3,-9.292960167E-4,-1.218957901E-1,1.219382455E-1
6.346581414E0,2.065774798E-2,2.073848248E-2,-1.468439102E-1,1.497329662E-1
6.351632039E0,3.920385242E-2,-1.694709063E-2,-1.573553085E-1,1.630485788E-1
6.356654643E0,3.846284747E-2,-1.133054495E-2,-2.129383087E-1,2.166806295E-1
6.361705268E0,-9.971678257E-3,-2.910023928E-2,-2.134609222E-1,2.156660001E-1
6.366755893E0,-5.775630474E-3,-2.719050646E-2,-1.665115356E-1,1.688157962E-1
6.371806518E0,-3.961038589E-2,-2.250003815E-2,-1.508703232E-1,1.575978706E-1
6.376857143E0,-4.449239373E-2,-4.118478298E-2,-1.757707596E-1,1.859331046E-1
6.381907768E0,-5.868008733E-2,-4.969227314E-2,-1.363601685E-1,1.565463835E-1
6.386953393E0,-1.368412077E-1,-9.334945679E-2,-7.593059540E-2,1.822226455E-1
6.392004070E0,-1.571308672E-1,-1.100953817E-1,-1.015501022E-1,2.170795379E-1
6.397054695E0,-1.867749095E-1,-1.026439071E-1,-1.008501053E-1,2.357782480E-1
6.402105320E0,-2.019439936E-1,-1.258360147E-1,-2.416324615E-2,2.391650928E-1
6.407155945E0,-2.098374069E-1,-1.130589247E-1,6.739616394E-3,2.384522598E-1
6.412206570E0,-2.130032480E-1,-6.466799974E-2,5.637931824E-2,2.296322307E-1
6.417277977E0,-1.566233337E-1,-7.834160328E-2,3.196144104E-2,1.780163172E-1
6.422328602E0,-1.409700811E-1,-8.252590895E-2,6.002330780E-2,1.740284083E-1
6.427379279E0,-1.134298742E-1,-6.060385704E-2,8.073616028E-2,1.518469342E-1
6.432429852E0,-5.029842257E-2,-1.522237062E-2,3.002643585E-2,6.052469522E-2
6.437480477E0,-9.076684713E-3,-8.385360241E-3,5.101680756E-2,5.249204821E-2
6.442531102E0,-8.638292551E-3,-2.531069517E-2,6.707668304E-2,7.221172202E-2
6.447575112E0,2.960544825E-2,2.989649773E-3,7.824897766E-2,8.371572777E-2
6.452625737E0,5.314201117E-2,3.566163778E-2,1.320943832E-1,1.467813062E-1
6.457676362E0,4.302531481E-2,6.553405523E-2,9.760093689E-2,1.251871918E-1
6.462726987E0,6.383103132E-2,7.125025988E-2,1.061649323E-1,1.429055385E-1
6.467777612E0,4.879042506E-2,1.027438641E-1,1.194314957E-1,1.649263149E-1
6.472828237E0,6.956413388E-2,1.195159554E-1,1.112260818E-1,1.774668240E-1
6.477900477E0,7.127606869E-2,1.287184954E-1,6.985759735E-2,1.628766801E-1
6.482951102E0,8.502778411E-2,9.953045845E-2,5.974674225E-2,1.438947860E-1
6.488001727E0,4.874265194E-2,7.983541489E-2,6.161594391E-2,1.120092145E-1
6.493052352E0,1.033240557E-2,9.097850323E-2,4.210376740E-2,1.007798288E-1
6.498102977E0,1.738551259E-2,8.282017708E-2,3.464889526E-2,9.144388291E-2
6.503153602E0,2.756178379E-3,7.241386175E-2,-6.015777588E-3,7.271556555E-2
6.508224227E0,-1.159149408E-2,7.159745693E-2,-1.199722290E-3,7.253962991E-2
6.513274852E0,-4.497957230E-2,8.984482288E-2,2.256965637E-2,1.029788498E-1
6.518325477E0,-4.029679298E-2,8.433711529E-2,1.761627197E-2,9.511526470E-2
6.523376102E0,-2.383542061E-2,5.522012711E-2,8.153915405E-4,6.015026664E-2
6.528426727E0,-7.471352816E-3,4.797995090E-2,1.501846313E-2,5.082766015E-2
6.533477352E0,1.521676779E-3,6.946069002E-2,1.483345032E-2,7.104318551E-2
6.538475789E0,4.131963849E-2,5.295073986E-2,2.413654327E-2,7.136992432E-2
6.543526414E0,5.004990101E-2,4.639804363E-2,6.897640228E-2,9.703357726E-2
6.548577039E0,7.771572471E-2,2.818006277E-2,9.442615509E-2,1.254995959E-1
6.553627664E0,9.095785022E-2,5.287742615E-2,1.766786575E-1,2.056324409E-1
6.558678289E0,1.044056416E-1,7.272398472E-2,1.561021805E-1,2.013881990E-1
6.563728862E0,9.425412118E-2,7.815575600E-2,1.760883331E-1,2.144743869E-1
6.568795477E0,6.524387002E-2,3.588289022E-2,2.291803360E-1,2.409729669E-1
6.573846102E0,7.447907329E-2,5.076187849E-2,1.820745468E-1,2.031625981E-1
6.578896727E0,1.050292701E-1,7.492053509E-2,1.614990234E-1,2.067030931E-1
6.583947352E0,1.093742847E-1,2.250742912E-2,1.910152435E-1,2.212603484E-1
6.588997977E0,6.876018643E-2,2.940070629E-2,1.823244095E-1,1.970648499E-1
6.594048602E0,4.997268319E-2,3.819745779E-2,1.737413406E-1,1.847765361E-1
6.599089904E0,7.427611947E-2,3.954422474E-2,1.129932404E-1,1.408834980E-1
6.604140477E0,5.303955078E-2,5.239343643E-2,8.365535736E-2,1.120557225E-1
6.609191154E0,1.050829887E-2,3.410279751E-2,9.495353699E-2,1.014376623E-1
6.614241727E0,8.736103773E-3,2.278780937E-2,4.917049408E-2,5.489390907E-2
6.619292352E0,-1.718088984E-2,3.517186642E-2,3.464889526E-2,5.227608541E-2
6.624342977E0,-9.751489758E-2,-1.082420349E-4,-3.502845764E-3,9.757785044E-2
6.629416310E0,-9.398168325E-2,2.802014351E-3,-1.757049561E-2,9.565108670E-2
6.634466935E0,-6.925961375E-2,-3.226178885E-2,-2.440452576E-2,8.020784247E-2
6.639517560E0,-9.710934758E-2,-3.124386072E-2,-3.357219696E-2,1.073941182E-1
6.644568237E0,-1.153369546E-1,-6.091171503E-2,-5.693721771E-2,1.423189969E-1
6.649618810E0,-1.333727837E-1,-9.012931585E-2,-4.923915863E-2,1.683332639E-1
6.654669435E0,-1.488511562E-1,-1.094021201E-1,-4.162120819E-2,1.893616000E-1
6.659705112E0,-1.048245728E-1,-1.377592087E-1,-2.933502197E-2,1.755742981E-1
6.664755737E0,-1.135472655E-1,-9.901016951E-2,-3.143787384E-2,1.538971575E-1
6.669806362E0,-8.884382248E-2,-1.148605347E-1,-5.492782593E-2,1.552521603E-1
6.674856987E0,-8.573430777E-2,-1.446275711E-1,4.906654358E-3,1.682010140E-1
6.679907612E0,-8.244663477E-2,-1.382548809E-1,4.284763336E-2,1.665766471E-1
6.684958237E0,-2.936041355E-2,-1.341584325E-1,8.521080017E-2,1.616211600E-1
6.690011622E0,-6.209179759E-2,-9.679180384E-2,1.058425903E-1,1.562904301E-1
6.695062247E0,-9.207499027E-2,-1.117922068E-1,1.429195404E-1,2.034730851E-1
6.700112872E0,-9.827345610E-2,-8.164221048E-2,1.701850891E-1,2.128052802E-1
6.705163497E0,-9.730580449E-2,-9.957242012E-2,1.758680344E-1,2.243048193E-1
6.710214122E0,-1.081236899E-1,-8.926552534E-2,1.815395355E-1,2.293810570E-1
6.715264747E0,-7.100006938E-2,-6.749111414E-2,1.848268509E-1,2.091817993E-1
6.720318810E0,-7.184094191E-2,-8.908122778E-2,1.477479935E-1,1.868851403E-1
6.725369435E0,-6.756341457E-2,-7.538121939E-2,6.589794159E-2,1.207877557E-1
6.730420060E0,-5.355879664E-2,-4.806363583E-2,-2.709674835E-2,7.689532858E-2
6.735470685E0,-2.072289586E-2,-6.879919767E-2,-5.990505219E-2,9.354882838E-2
6.740521310E0,-2.638611197E-2,-5.879664421E-2,-8.529663086E-2,1.069055074E-1
6.745571935E0,-3.009596467E-2,-2.047502995E-2,-1.152372360E-1,1.208495532E-1
6.750620164E0,1.806548238E-2,5.701065063E-3,-1.259422302E-1,1.273589775E-1
6.755670789E0,4.888412356E-2,1.508146524E-2,-1.532030106E-1,1.615186385E-1
6.760721414E0,6.029331684E-2,5.072730780E-2,-1.612539291E-1,1.794752726E-1
6.765772039E0,9.547504783E-2,5.793875456E-2,-1.312541962E-1,1.723370188E-1
6.770822664E0,1.185420156E-1,4.888015985E-2,-1.134128571E-1,1.711839818E-1
6.775873289E0,1.367862523E-1,5.230367184E-2,-9.575653076E-2,1.749727581E-1
6.780912820E0,1.050082147E-1,6.805384159E-2,-1.020402908E-1,1.614629105E-1
6.785963445E0,9.024500847E-2,1.515376568E-2,-7.741546631E-2,1.198622234E-1
6.791014070E0,3.523728251E-2,2.018380165E-2,-5.065727234E-2,6.492465763E-2
6.796064695E0,3.516498208E-2,-6.486177444E-4,-1.940250397E-2,4.016782083E-2
6.801115320E0,-2.967387438E-3,-6.950139999E-3,-1.692390442E-2,1.853451847E-2
6.806165945E0,-3.851476312E-2,-5.828422308E-2,2.591037750E-2,7.451030332E-2
6.811221154E0,-3.101861477E-2,-6.416463852E-2,6.126785278E-2,9.398406824E-2
6.816271779E0,-1.151144505E-2,-3.700542450E-2,6.785392761E-2,7.814134822E-2
6.821322404E0,-2.058973908E-2,-6.983530521E-2,7.204246521E-2,1.024256999E-1
6.826373029E0,-1.747497916E-2,-2.917641401E-2,8.336544037E-2,9.003574112E-2
6.831423654E0,1.205310225E-2,-1.535379887E-2,2.099418640E-2,2.866657071E-2
6.836474279E0,6.063944101E-2,7.485151291E-3,6.692886353E-3,6.146514479E-2
6.841526518E0,9.968358278E-2,1.076447964E-2,-7.444381714E-3,1.005390945E-1
6.846577143E0,1.007096767E-1,1.386272907E-2,-9.983158112E-2,1.424814333E-1
6.851627820E0,1.016310751E-1,8.102655411E-2,-1.558160782E-1,2.029108872E-1
6.856678393E0,1.119632125E-1,5.489087105E-2,-2.065782547E-1,2.412951388E-1
6.861729018E0,1.479879022E-1,7.886558771E-2,-2.236738205E-1,2.795535335E-1
6.866779695E0,1.239844859E-1,1.194378138E-1,-2.620334625E-1,3.135268403E-1
6.871821518E0,1.593808085E-1,1.172369719E-1,-2.430934906E-1,3.134345145E-1
6.876872143E0,1.397153288E-1,1.011235118E-1,-2.243413925E-1,2.829759674E-1
6.881922768E0,1.082053483E-1,1.115474105E-1,-2.532835007E-1,2.971594755E-1
6.886973393E0,7.454738021E-2,6.049257517E-2,-2.297544479E-1,2.490055620E-1
6.892024018E0,4.350617528E-2,5.769181252E-2,-2.349557877E-1,2.458156925E-1
6.897074643E0,9.498298168E-4,2.904331684E-2,-2.187500000E-1,2.206716541E-1
6.902131831E0,-2.219492197E-2,1.050293446E-3,-1.860818863E-1,1.874038049E-1
6.907182456E0,-5.935332179E-2,-2.882820368E-2,-1.964664459E-1,2.072509264E-1
6.912233081E0,-5.570584536E-2,-4.626435041E-2,-1.901550293E-1,2.034759605E-1
6.917283706E0,-6.635499001E-2,-6.087416410E-2,-1.340360641E-1,1.614754317E-1
6.922334279E0,-8.875408769E-2,-7.030564547E-2,-9.028434753E-2,1.448151763E-1
6.927384904E0,-8.489623666E-2,-8.880114555E-2,-5.405521393E-2,1.342198965E-1
6.932433758E0,-1.166211367E-1,-5.938321352E-2,-4.189968109E-2,1.374133867E-1
6.937484383E0,-1.096784472E-1,-6.812447309E-2,2.480125427E-2,1.314739816E-1
6.942535008E0,-8.607342839E-2,-4.581308365E-2,4.343318939E-2,1.067422861E-1
6.947585633E0,-1.197901070E-1,-2.844268084E-2,2.864933014E-2,1.264098095E-1
6.952636258E0,-1.059473455E-1,-4.211133718E-2,6.624317169E-2,1.318573568E-1
6.957686883E0,-7.337951660E-2,-1.786941290E-2,7.027721405E-2,1.031637349E-1
6.962742091E0,-3.415948153E-2,-5.962550640E-3,9.566974640E-2,1.017601227E-1
6.967792716E0,-7.188200951E-3,-3.474444151E-2,9.235858917E-2,9.893915020E-2
6.972843341E0,-1.649349928E-3,-4.468917847E-2,1.033678055E-1,1.126265787E-1
6.977894018E0,3.799498081E-3,-5.075931549E-3,1.095657349E-1,1.097490388E-1
6.982944591E0,-3.365254402E-2,-3.731441498E-2,1.086006165E-1,1.196618284E-1
6.987995216E0,-5.896672606E-2,-2.198117971E-2,1.052818298E-1,1.226560669E-1
6.993042664E0,-3.914281726E-2,-4.741996527E-2,1.138811111E-1,1.294207121E-1
6.998093289E0,-3.854018450E-2,-1.573741436E-2,1.295413971E-1,1.360661074E-1
7.003143966E0,-4.270166159E-2,2.507507801E-2,1.735849380E-1,1.805101719E-1
7.008194539E0,-1.585447788E-2,-1.025915146E-3,1.412525177E-1,1.421432050E-1
7.013245216E0,-2.466809750E-2,2.529400587E-2,1.400852203E-1,1.444720413E-1
7.018295789E0,3.346279263E-2,-2.452301979E-2,1.698160172E-1,1.748102305E-1
7.023347039E0,6.766226888E-2,-1.811385155E-4,1.589193344E-1,1.727239714E-1
7.028397664E0,1.468280852E-1,-6.657660007E-3,9.821319580E-2,1.767728567E-1
7.033448289E0,1.255217195E-1,-5.790948868E-3,1.068878174E-1,1.649673987E-1
7.038498914E0,1.233132184E-1,-7.140040398E-3,9.884643555E-2,1.582016050E-1
7.043549591E0,8.545014262E-2,5.937993526E-3,1.217384338E-1,1.488530581E-1
7.048600216E0,2.388709784E-2,-7.171690464E-3,1.206703186E-1,1.232207465E-1
7.053663237E0,-5.393391848E-2,-1.804798841E-2,1.101236343E-1,1.239427783E-1
7.058713810E0,-7.684323192E-2,-1.489907503E-2,1.471834183E-1,1.667027994E-1
7.063764487E0,-3.563433886E-2,-1.610517502E-4,1.554384232E-1,1.594707981E-1
7.068815112E0,-3.547719121E-2,-1.209968328E-2,1.232604980E-1,1.288339389E-1
7.073865737E0,-3.048205376E-2,6.413817406E-3,1.507816315E-1,1.539655580E-1
7.078916362E0,3.330469131E-3,1.484763622E-2,1.472396851E-1,1.480238804E-1
7.083944539E0,5.875423551E-2,3.947925568E-2,9.864139557E-2,1.214116829E-1
7.088995164E0,6.439840794E-2,4.948544502E-2,7.899093628E-2,1.132940079E-1
7.094045789E0,1.274371445E-1,7.351177931E-2,-4.603385925E-3,1.471917072E-1
7.099096414E0,1.832526326E-1,6.413906813E-2,-3.522682190E-2,1.973227721E-1
7.104147039E0,1.603744030E-1,1.049435139E-1,-3.709697723E-2,1.952159726E-1
7.109197664E0,1.709164530E-1,9.595161676E-2,-6.749153137E-2,2.073023239E-1
7.114270060E0,1.620469987E-1,7.548660040E-2,-6.204032898E-2,1.892259471E-1
7.119320737E0,1.597768068E-1,7.463365793E-2,-5.431652069E-2,1.845239695E-1
7.124371362E0,1.095103621E-1,5.531305075E-2,-4.196929932E-2,1.296667848E-1
7.129421987E0,8.302187920E-2,3.177785873E-2,1.774024963E-2,9.064866898E-2
7.134472612E0,4.926702380E-2,-3.163087368E-2,6.028270721E-2,8.403425845E-2
7.139523237E0,1.352584362E-2,-3.744393587E-2,7.871532440E-2,8.821053834E-2
7.144554487E0,1.634907722E-2,-8.364844322E-2,1.421461105E-1,1.657403726E-1
7.149605112E0,-4.246914387E-2,-1.296268702E-1,1.789350510E-1,2.249989025E-1
7.154655737E0,-7.432606816E-2,-1.351113319E-1,1.608152390E-1,2.228025527E-1
7.159706362E0,-5.077537894E-2,-1.242425442E-1,1.405200958E-1,1.943199584E-1
7.164756987E0,-8.650472760E-2,-1.327853799E-1,1.536874771E-1,2.207597464E-1
7.169807612E0,-7.878366113E-2,-9.422850609E-2,1.359176636E-1,1.831924886E-1
7.174852977E0,-9.697973728E-2,-6.117790937E-2,1.468486786E-1,1.863124806E-1
7.179903602E0,-8.849734068E-2,-9.830057621E-3,6.747055054E-2,1.117169841E-1
7.184954227E0,-3.242647648E-2,1.923638582E-2,6.752014160E-4,3.770902827E-2
7.190004904E0,6.588339806E-3,4.784518480E-2,-6.554222107E-2,8.141468340E-2
7.195055529E0,3.566724062E-2,4.042387009E-2,-1.240730286E-1,1.352788148E-1
7.200106154E0,6.436732411E-2,9.489262104E-2,-1.251134872E-1,1.697090057E-1
7.205157820E0,8.790555596E-2,8.494544029E-2,-1.974306107E-1,2.322110261E-1
7.210208445E0,8.963501453E-2,9.679120779E-2,-2.074165344E-1,2.458141422E-1
7.215259070E0,7.904434204E-2,8.047282696E-2,-2.031211853E-1,2.323404825E-1
7.220309747E0,8.215516806E-2,8.848434687E-2,-1.965484619E-1,2.306734687E-1
7.225360372E0,1.448273659E-3,6.856429577E-2,-1.758575439E-1,1.887565520E-1
7.230410997E0,-2.211692929E-2,8.911669254E-3,-1.767826080E-1,1.783834827E-1
7.235470477E0,-6.700938940E-2,-2.854341269E-2,-1.420993805E-1,1.596784851E-1
7.240521154E0,-1.566633284E-1,-6.067609787E-2,-6.258869171E-2,1.792828259E-1
7.245571779E0,-1.792239845E-1,-8.753669262E-2,-6.453704834E-2,2.096400243E-1
7.250622404E0,-2.231493592E-1,-1.473361850E-1,-4.035377502E-2,2.704293162E-1
7.255673029E0,-2.810992002E-1,-1.519672275E-1,7.373809814E-3,3.196328701E-1
7.260723654E0,-2.955792546E-1,-1.543592215E-1,9.593009949E-3,3.335953999E-1
7.265764435E0,-2.862277627E-1,-1.903290749E-1,4.692077637E-3,3.437637335E-1
7.270815112E0,-2.389947474E-1,-1.787763834E-1,2.123165131E-2,2.992160884E-1
7.275865737E0,-2.133153975E-1,-1.605303884E-1,3.291893005E-2,2.689927887E-1
7.280916362E0,-1.732767820E-1,-1.499024630E-1,4.455089569E-2,2.334103123E-1
7.285966987E0,-1.119638681E-1,-1.301933527E-1,1.336193085E-2,1.722346018E-1
7.291017612E0,-7.937607169E-2,-8.473837376E-2,-1.515865326E-2,1.170937125E-1
7.296066727E0,-4.356503487E-3,-7.762134075E-2,-9.571075439E-2,1.233069348E-1
7.301117404E0,2.489879727E-2,-2.305561304E-2,-5.681419373E-2,6.617676335E-2
7.306168029E0,4.895901680E-2,2.155834436E-2,-6.101226807E-2,8.114335704E-2
7.311218654E0,5.578970909E-2,4.150688648E-3,-6.045150757E-2,8.236567625E-2
7.316269279E0,7.646048069E-2,3.456002474E-2,-1.003103256E-1,1.307775281E-1
7.321319904E0,6.578898430E-2,2.445101738E-2,-9.234809875E-2,1.159923017E-1
7.326374643E0,7.410621643E-2,6.921970844E-2,-2.033042908E-2,1.034235258E-1
7.331425268E0,2.990084887E-2,4.705840349E-2,-4.156494141E-2,6.954278148E-2
