"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.180877467E1,1.313069458E0,9.716294861E-1,1.047342041E1
5.181874067E1,1.322200470E0,8.008346558E-1,1.049123337E1
5.182870567E1,1.352886658E0,6.186634827E-1,1.042956161E1
5.183867067E1,1.328337708E0,5.215155029E-1,1.027777725E1
5.184863667E1,1.229094086E0,5.025050354E-1,1.013093262E1
5.185860167E1,1.118923187E0,4.845423889E-1,1.011102402E1
5.186856667E1,1.130598907E0,5.498066711E-1,1.018317398E1
5.187853267E1,1.311123505E0,5.381309509E-1,1.014275803E1
5.188849767E1,1.404978333E0,6.559359741E-1,9.961784363E0
5.189846267E1,1.374890900E0,8.361611938E-1,9.599837036E0
5.190842867E1,1.279239807E0,9.584568787E-1,9.231602783E0
5.191839367E1,1.159638519E0,1.080303497E0,8.909772034E0
5.192835867E1,1.026116180E0,1.225501556E0,8.521329803E0
5.193832467E1,8.870553589E-1,1.303938446E0,8.032596130E0
5.194828967E1,7.682025146E-1,1.381776581E0,7.703280945E0
5.195825467E1,7.488926697E-1,1.400637360E0,7.660020905E0
5.196822067E1,7.280859375E-1,1.369053040E0,7.695197754E0
5.197818567E1,6.728507996E-1,1.445394287E0,7.665559387E0
5.198815067E1,6.405180359E-1,1.500779114E0,7.553143158E0
5.199811667E1,5.668711853E-1,1.616937561E0,7.439679108E0
5.200808167E1,5.102888489E-1,1.688788147E0,7.282805328E0
5.201804667E1,4.963677979E-1,1.803150330E0,7.270530853E0
5.202801267E1,5.123844910E-1,1.871707764E0,7.374414825E0
5.203797767E1,5.282514954E-1,1.901645508E0,7.463778992E0
5.204794267E1,5.783972168E-1,1.900447998E0,7.655380554E0
5.205790867E1,5.502557373E-1,1.901944885E0,7.993227997E0
5.206787367E1,5.333409119E-1,1.892514496E0,8.308472443E0
5.207783867E1,5.051994324E-1,1.884730682E0,8.521479492E0
5.208780467E1,4.263134766E-1,1.947749634E0,8.605305176E0
5.209776967E1,4.288581848E-1,1.981130219E0,8.611442413E0
5.210773467E1,5.093907166E-1,2.080972595E0,8.679700470E0
5.211770067E1,5.200186157E-1,2.103425903E0,8.948990479E0
5.212766567E1,4.391867065E-1,2.097588043E0,9.289532318E0
5.213763067E1,4.129911804E-1,2.177372131E0,9.582173767E0
5.214759567E1,4.409829712E-1,2.170037384E0,9.920769653E0
5.215756167E1,4.968168640E-1,2.100581818E0,1.015338593E1
5.216752667E1,5.598358154E-1,2.047292633E0,1.030202682E1
5.217749167E1,5.788462830E-1,2.069147186E0,1.029813492E1
5.218745767E1,6.197113037E-1,2.018103333E0,1.035531601E1
5.219742267E1,5.795947266E-1,1.924098816E0,1.057580750E1
5.220738767E1,2.833607483E-1,1.978884888E0,1.059646454E1
5.221735367E1,-8.876541138E-2,1.986818390E0,1.064586182E1
5.222731867E1,-2.781216431E-1,1.850002899E0,1.089449478E1
5.223728367E1,-3.547622681E-1,1.614991608E0,1.124401794E1
5.224724967E1,-3.318598938E-1,1.499431915E0,1.158650574E1
5.225721467E1,-1.914518738E-1,1.444196777E0,1.198003738E1
5.226717967E1,-7.484436035E-3,1.284927979E0,1.241114090E1
5.227714567E1,1.145118713E-1,1.077758789E0,1.279554153E1
5.228711067E1,2.025288391E-1,9.120533752E-1,1.296873138E1
5.229707567E1,2.496807861E-1,7.952961731E-1,1.289837769E1
5.230704167E1,2.065704346E-1,7.508386230E-1,1.265288818E1
5.231700667E1,1.064286804E-1,8.587641907E-1,1.216505264E1
5.232697167E1,-1.059796143E-1,9.978250122E-1,1.155073013E1
5.233693767E1,-3.297642517E-1,1.150956573E0,1.106528961E1
5.234690267E1,-3.432362366E-1,1.224753113E0,1.076651093E1
5.235686767E1,-2.695893860E-1,1.238973541E0,1.054631882E1
5.236683367E1,-1.919009399E-1,1.206341400E0,1.040246796E1
5.237679867E1,-4.790039063E-2,1.177900543E0,1.034438873E1
5.238676367E1,1.351689148E-1,1.065035248E0,1.028361511E1
5.239672967E1,2.203417969E-1,9.180409241E-1,1.025726990E1
5.240669467E1,3.071612549E-1,8.650511169E-1,1.029514114E1
5.241665967E1,3.161425781E-1,8.436456299E-1,1.017898270E1
5.242662567E1,2.561174011E-1,7.758366394E-1,1.009306137E1
5.243659067E1,2.264790344E-1,8.282276917E-1,9.851463776E0
5.244655567E1,1.880090332E-1,8.613088989E-1,9.542805634E0
5.245652167E1,3.353027344E-2,8.180488586E-1,9.203012238E0
5.246648667E1,-1.541793823E-1,9.201365662E-1,8.800948334E0
5.247645167E1,-3.086581421E-1,1.011296997E0,8.448581085E0
5.248641767E1,-4.007167053E-1,1.089733887E0,8.120762787E0
5.249638267E1,-4.613406372E-1,1.212628326E0,7.831414490E0
5.250634767E1,-4.851411438E-1,1.376836853E0,7.624694366E0
5.251631367E1,-3.709286499E-1,1.506467285E0,7.440427551E0
5.252627867E1,-1.588197327E-1,1.625918884E0,7.176077271E0
5.253624367E1,3.547622681E-2,1.778601379E0,7.068600769E0
5.254620967E1,2.426454163E-1,1.879940643E0,6.994654541E0
5.255617467E1,4.240681458E-1,1.894909515E0,7.078929291E0
5.256613967E1,5.607339478E-1,1.963766327E0,7.267986145E0
5.257610567E1,5.950126648E-1,1.982926483E0,7.491022339E0
5.258607067E1,6.099815369E-1,1.972897339E0,7.772437134E0
5.259603567E1,6.280938721E-1,1.951342163E0,8.011340332E0
5.260600167E1,6.292913818E-1,1.922003174E0,8.209079132E0
5.261596667E1,6.298901367E-1,1.938917999E0,8.291557617E0
5.262593167E1,6.415658569E-1,1.973196716E0,8.312963104E0
5.263589767E1,6.668632507E-1,1.991159363E0,8.381520538E0
5.264586267E1,6.527925110E-1,2.026635590E0,8.555159454E0
5.265582767E1,6.096821594E-1,2.085463257E0,8.730295258E0
5.266579367E1,5.423222351E-1,2.161954193E0,8.849447479E0
5.267575867E1,4.816983032E-1,2.186203766E0,9.030121765E0
5.268571938E1,5.328918457E-1,2.214644623E0,9.319470062E0
5.269568538E1,6.289920044E-1,2.188149719E0,9.722132721E0
5.270565037E1,7.937992859E-1,2.172582092E0,1.017449203E1
5.271561537E1,1.032552795E0,2.115550690E0,1.058673477E1
5.272558138E1,1.249900818E0,2.071841583E0,1.086320984E1
5.273554638E1,1.370549927E0,2.098336487E0,1.094164673E1
5.274551138E1,1.393601990E0,2.146087189E0,1.096200439E1
5.275547738E1,1.337019653E0,2.283800812E0,1.089778793E1
5.276544238E1,1.253493347E0,2.403402100E0,1.077474380E1
5.277540738E1,1.147813110E0,2.510429535E0,1.062535446E1
5.278537338E1,1.102158051E0,2.466870117E0,1.065619034E1
5.279533838E1,1.169218597E0,2.312241669E0,1.092338470E1
5.280530338E1,1.404529266E0,2.117796021E0,1.123009689E1
5.281526937E1,1.697170715E0,1.846709747E0,1.172511749E1
5.282523437E1,2.026485901E0,1.558109894E0,1.212328949E1
5.283519938E1,2.028581543E0,1.244661713E0,1.248179398E1
5.284516538E1,1.725162506E0,9.789642334E-1,1.267758682E1
5.285513038E1,1.438358917E0,7.535330200E-1,1.252325775E1
5.286509538E1,1.140029297E0,7.219487000E-1,1.221340210E1
5.287506138E1,9.077124023E-1,5.545967102E-1,1.188423660E1
5.288502638E1,7.625143433E-1,5.822891235E-1,1.141002274E1
5.289499138E1,8.158035278E-1,5.995033264E-1,1.099269058E1
5.290495738E1,9.424401855E-1,5.923182678E-1,1.064301773E1
5.291492237E1,1.002465363E0,5.471122742E-1,1.048524582E1
5.292488737E1,1.066831512E0,5.309458923E-1,1.036280045E1
5.293485337E1,1.095571747E0,5.373825073E-1,1.025098297E1
5.294481838E1,1.055006104E0,5.369334412E-1,1.020907013E1
5.295478338E1,1.035995636E0,6.084846497E-1,1.014679962E1
5.296474938E1,9.954299927E-1,7.054829407E-1,9.952952728E0
5.297471438E1,9.756710815E-1,8.057743835E-1,9.715696106E0
5.298467938E1,9.696835327E-1,9.391470337E-1,9.483229523E0
5.299464538E1,9.580078125E-1,1.000968475E0,9.267079010E0
5.300461038E1,9.002279663E-1,1.016536102E0,9.028475189E0
5.301457538E1,7.018904114E-1,1.069675598E0,8.794362030E0
5.302454137E1,5.063969421E-1,1.071172485E0,8.549620972E0
5.303450637E1,3.194357300E-1,1.133143616E0,8.291108551E0
5.304447138E1,1.917512512E-1,1.214574280E0,8.014184418E0
5.305443738E1,1.284329224E-1,1.300944672E0,7.751929779E0
5.306440238E1,1.160087585E-1,1.456321564E0,7.502548370E0
5.307436738E1,1.477427673E-1,1.637145538E0,7.315437469E0
5.308433338E1,1.942959595E-1,1.801653442E0,7.237000580E0
5.309429838E1,2.802172852E-1,1.899699554E0,7.219037933E0
5.310426338E1,4.228706360E-1,1.974394226E0,7.276817780E0
5.311422938E1,5.894741821E-1,2.028132477E0,7.374265137E0
5.312419438E1,7.114704895E-1,2.030826874E0,7.542215881E0
5.313415937E1,7.569758606E-1,2.032772827E0,7.786358185E0
5.314412537E1,7.499404907E-1,2.005828857E0,7.968828735E0
5.315409038E1,7.087760925E-1,1.978136444E0,8.159232788E0
5.316405538E1,6.661148071E-1,2.001188507E0,8.430917816E0
5.317402138E1,6.198609924E-1,2.015558624E0,8.518336029E0
5.318398638E1,5.312452698E-1,2.062710571E0,8.593330078E0
5.319395138E1,4.510121155E-1,2.126927032E0,8.641230469E0
5.320391738E1,4.602928162E-1,2.158960419E0,8.646319885E0
5.321388238E1,4.076023865E-1,2.209704895E0,8.718020782E0
5.322384738E1,3.333567810E-1,2.284698944E0,8.778195648E0
5.323381338E1,3.658392334E-1,2.306852875E0,8.955127716E0
5.324377837E1,4.611909485E-1,2.311193848E0,9.205257568E0
5.325374338E1,5.737568665E-1,2.312241669E0,9.442663879E0
5.326370938E1,7.057823181E-1,2.297123108E0,9.696685638E0
5.327367438E1,8.949888611E-1,2.283052368E0,9.906100159E0
5.328363938E1,1.062789917E0,2.269879761E0,1.010668304E1
5.329360538E1,1.089434509E0,2.254162445E0,1.031834290E1
5.330357038E1,1.011446686E0,2.213447113E0,1.038061340E1
5.331353538E1,7.420069885E-1,2.188000031E0,1.033600616E1
5.332350138E1,3.409909058E-1,2.325713654E0,1.024319916E1
5.333346638E1,3.233276367E-2,2.313888245E0,1.029843430E1
5.334343137E1,-1.290316772E-1,2.256707153E0,1.040740768E1
5.335339737E1,-1.877096558E-1,2.112706604E0,1.056188644E1
5.336336238E1,-2.161505127E-1,2.224973145E0,1.071471863E1
5.337332738E1,-2.234852600E-1,2.133064270E0,1.094359268E1
5.338329338E1,-1.480421448E-1,2.004331970E0,1.125000549E1
5.339325838E1,6.227050781E-2,1.886526947E0,1.167182831E1
5.340322438E1,2.981799316E-1,1.827250214E0,1.200054474E1
5.341318938E1,5.282514954E-1,1.774709473E0,1.210742249E1
5.342315438E1,6.197113037E-1,1.747915192E0,1.198348022E1
5.343312038E1,5.123844910E-1,1.750609589E0,1.161928757E1
5.344308538E1,3.752696228E-1,1.716330872E0,1.115689911E1
5.345305037E1,2.010319519E-1,1.674567719E0,1.082129700E1
5.346301637E1,-4.550537109E-2,1.657652893E0,1.057595718E1
5.347298138E1,-2.483335876E-1,1.610500946E0,1.053060150E1
5.348294638E1,-3.951782227E-1,1.524729309E0,1.047566574E1
5.349291238E1,-3.911366272E-1,1.422791290E0,1.054272629E1
5.350287738E1,-2.417472839E-1,1.388961639E0,1.060769119E1
5.351284238E1,-8.307723999E-2,1.363065491E0,1.053090088E1
5.352280838E1,4.819976807E-2,1.389859772E0,1.040112076E1
5.353277338E1,1.106199646E-1,1.439257050E0,1.015697845E1
5.354273838E1,2.294728088E-1,1.453627167E0,9.959988098E0
5.355270438E1,3.743714905E-1,1.482666779E0,9.776020660E0
5.356266937E1,5.025050354E-1,1.559906158E0,9.585915985E0
5.357263437E1,6.089337158E-1,1.581012268E0,9.462722168E0
5.358260038E1,6.406677246E-1,1.472637634E0,9.334289246E0
5.359256538E1,5.191204834E-1,1.449585571E0,9.207353210E0
5.360253038E1,2.977308655E-1,1.421893158E0,8.963210907E0
5.361249638E1,1.035845947E-1,1.482517090E0,8.562494202E0
5.362246138E1,-9.580078125E-3,1.695973206E0,8.178991699E0
5.363242638E1,9.220825195E-2,1.915117493E0,7.802374878E0
5.364239238E1,3.688330078E-1,2.052082672E0,7.495662689E0
5.365235738E1,6.375242615E-1,2.149230652E0,7.345824280E0
5.366232237E1,7.668553162E-1,2.245779877E0,7.358398132E0
5.367228837E1,7.530839539E-1,2.248324585E0,7.542365570E0
5.368225754E1,6.545887756E-1,2.156266022E0,7.836503906E0
5.369222254E1,5.592370605E-1,2.064057770E0,8.131240997E0
5.370218854E1,4.986131287E-1,2.049987030E0,8.378676453E0
5.371215354E1,4.773573303E-1,2.093696136E0,8.534053345E0
5.372211854E1,5.890251160E-1,2.055076447E0,8.546776886E0
5.373208454E1,7.460485840E-1,2.072440338E0,8.635093231E0
5.374204954E1,8.155041504E-1,2.136058044E0,8.697064362E0
5.375201454E1,7.933502197E-1,2.146985321E0,8.717571716E0
5.376198054E1,7.973918152E-1,2.210004272E0,8.718918915E0
5.377194554E1,8.056246948E-1,2.250719604E0,8.672515411E0
5.378191054E1,7.677534485E-1,2.316283264E0,8.695866852E0
5.379187654E1,7.209008789E-1,2.389780426E0,8.722960510E0
5.380184154E1,6.668632507E-1,2.430196381E0,8.756939850E0
5.381180754E1,5.740562439E-1,2.436782684E0,8.856931915E0
5.382177254E1,4.703219604E-1,2.465822296E0,9.008416901E0
5.383173754E1,3.677851868E-1,2.435136108E0,9.229656830E0
5.384170354E1,3.788621521E-1,2.374811554E0,9.441915436E0
5.385166854E1,4.888833618E-1,2.415975952E0,9.536369019E0
5.386163354E1,6.382727051E-1,2.425406342E0,9.722132721E0
5.387159954E1,8.137078857E-1,2.372117157E0,9.985734558E0
5.388156454E1,9.412426758E-1,2.356399841E0,1.015623001E1
5.389152954E1,1.013542328E0,2.402054901E0,1.024993515E1
5.390149554E1,9.936337280E-1,2.398162994E0,1.035741165E1
5.391146054E1,9.785151672E-1,2.461631012E0,1.042282562E1
5.392142554E1,9.963281250E-1,2.539319458E0,1.045545776E1
5.393139154E1,1.008901978E0,2.581531677E0,1.047536636E1
5.394135654E1,9.749226379E-1,2.644550629E0,1.050575317E1
5.395132154E1,9.086105347E-1,2.595901794E0,1.057356216E1
5.396128754E1,9.244775391E-1,2.480940857E0,1.076516373E1
5.397125254E1,9.145980835E-1,2.342628479E0,1.096784225E1
5.398121754E1,8.698411560E-1,2.143692169E0,1.106738525E1
5.399118354E1,9.647438049E-1,1.887574768E0,1.115465378E1
5.400114854E1,1.163231049E0,1.652114410E0,1.125225082E1
5.401111354E1,1.321152649E0,1.449735260E0,1.141690842E1
5.402107954E1,1.420096893E0,1.220561829E0,1.161958694E1
5.403104454E1,1.467697906E0,9.726773071E-1,1.188738007E1
5.404100954E1,1.456171875E0,7.539820862E-1,1.216116074E1
5.405097554E1,1.370100861E0,6.840774536E-1,1.221205490E1
5.406094054E1,1.217418365E0,7.524851990E-1,1.198377960E1
5.407090554E1,1.119222565E0,8.397537231E-1,1.153890472E1
5.408087154E1,9.898915100E-1,9.759704590E-1,1.101020416E1
5.409083654E1,9.069639587E-1,1.148860931E0,1.036848862E1
5.410080254E1,9.824070740E-1,1.228195953E0,9.785301361E0
5.411076754E1,1.082099762E0,1.279838562E0,9.363328857E0
5.412073254E1,1.219514008E0,1.312321014E0,9.117839355E0
5.413069854E1,1.358125763E0,1.266516266E0,9.015751648E0
5.414066354E1,1.454525299E0,1.278191986E0,8.970994720E0
5.415062854E1,1.472188568E0,1.267564087E0,9.004225616E0
5.416059454E1,1.472338257E0,1.230590973E0,9.071585541E0
5.417055954E1,1.463207245E0,1.232836304E0,9.113049316E0
5.418052454E1,1.427581329E0,1.235530701E0,9.122479706E0
5.419049054E1,1.363364868E0,1.204096069E0,9.124425659E0
5.420045554E1,1.342857513E0,1.145867157E0,9.135951691E0
5.421042054E1,1.343007202E0,1.123713226E0,9.099727020E0
5.422038654E1,1.377285919E0,1.046324158E0,9.023385773E0
5.423035154E1,1.382525024E0,9.903405762E-1,9.013955383E0
5.424031654E1,1.369801483E0,9.785151672E-1,8.946146393E0
5.425028254E1,1.377136230E0,9.804611206E-1,8.848699036E0
5.426024754E1,1.364861755E0,1.027613068E0,8.723409576E0
5.427021254E1,1.331780548E0,1.069226532E0,8.603359222E0
5.428017854E1,1.276246033E0,1.129700775E0,8.439300385E0
5.429014354E1,1.231788483E0,1.162033539E0,8.436905365E0
5.430010854E1,1.189725952E0,1.115031281E0,8.563242645E0
5.431007454E1,1.155596924E0,1.081201630E0,8.730894012E0
5.432003954E1,1.133293304E0,1.066681824E0,8.881181488E0
5.433000454E1,1.128802643E0,1.018482056E0,8.990603943E0
5.433997054E1,1.101858673E0,9.909393311E-1,9.148974609E0
5.434993554E1,1.092727661E0,9.339079285E-1,9.341923370E0
5.435990154E1,1.092278595E0,9.322613525E-1,9.438622284E0
5.436986654E1,1.102457428E0,9.542655945E-1,9.490115204E0
5.437983154E1,1.074315948E0,9.605525208E-1,9.515711975E0
5.438979754E1,1.039588165E0,1.005758514E0,9.520951080E0
5.439976254E1,1.041983185E0,1.059197388E0,9.469158783E0
5.440972754E1,1.088835754E0,1.131497040E0,9.463470612E0
5.441969354E1,1.159339142E0,1.245709534E0,9.497899017E0
5.442965854E1,1.264720001E0,1.319506073E0,9.674681396E0
5.443962354E1,1.315913544E0,1.347797241E0,9.893526306E0
5.444958954E1,1.257085876E0,1.345851288E0,9.977351990E0
5.445955454E1,1.132544861E0,1.333876190E0,1.001552261E1
5.446951954E1,9.979747009E-1,1.316661987E0,1.000788849E1
5.447948554E1,8.872050476E-1,1.339115295E0,9.899962921E0
5.448945054E1,7.875123596E-1,1.336121521E0,9.785301361E0
5.449941554E1,6.882687378E-1,1.408271484E0,9.588311005E0
5.450938154E1,5.689668274E-1,1.465602264E0,9.392069092E0
5.451934654E1,5.138813782E-1,1.498084717E0,9.284442902E0
5.452931154E1,5.063969421E-1,1.558409271E0,9.229207764E0
5.453927754E1,5.486091614E-1,1.579365692E0,9.318122864E0
5.454924254E1,7.750881958E-1,1.601369934E0,9.458231506E0
5.455920754E1,1.085841980E0,1.598825226E0,9.768386536E0
5.456917354E1,1.341809692E0,1.495989075E0,1.026116180E1
5.457913854E1,1.420995026E0,1.384021912E0,1.068972061E1
5.458910454E1,1.181493073E0,1.240769806E0,1.106199646E1
5.459906954E1,8.056246948E-1,1.177451477E0,1.114417557E1
5.460903454E1,3.558100891E-1,1.230291595E0,1.094164673E1
5.461900054E1,-8.741821289E-2,1.304088135E0,1.056517960E1
5.462896554E1,-2.845582581E-1,1.437760162E0,1.003752686E1
5.463893054E1,-1.146615601E-1,1.567240906E0,9.522447968E0
5.464889654E1,1.594184875E-1,1.773811340E0,9.029822388E0
5.465886154E1,3.543132019E-1,1.935774536E0,8.767867126E0
5.466882654E1,4.728666687E-1,1.955683136E0,8.668623505E0
5.467879254E1,5.468128967E-1,1.870061188E0,8.694669342E0
5.468875704E1,6.210585022E-1,1.755998383E0,8.891659698E0
5.469872204E1,7.209008789E-1,1.630708923E0,9.145531769E0
5.470868804E1,8.405021667E-1,1.500928802E0,9.394613800E0
5.471865304E1,9.021739197E-1,1.412911835E0,9.566007385E0
5.472861804E1,8.548722839E-1,1.392554169E0,9.579928436E0
5.473858404E1,6.909631348E-1,1.414857788E0,9.525890808E0
5.474854904E1,4.490661621E-1,1.462009735E0,9.409732361E0
5.475851404E1,2.707868958E-1,1.462608490E0,9.379794617E0
5.476848004E1,1.990859985E-1,1.420246582E0,9.602531433E0
5.477844504E1,1.790277100E-1,1.316362610E0,9.913285217E0
5.478841004E1,2.088157654E-1,1.210981750E0,1.020667511E1
5.479837604E1,2.427951050E-1,1.165326691E0,1.043569885E1
5.480834104E1,2.279759216E-1,1.217717743E0,1.049138306E1
5.481830704E1,2.004331970E-1,1.286424866E0,1.043165726E1
5.482827204E1,2.357597351E-1,1.415755920E0,1.021206390E1
5.483823704E1,3.124003601E-1,1.614991608E0,9.949809265E0
5.484820304E1,3.956272888E-1,1.778451691E0,9.700876923E0
5.485816804E1,3.842509460E-1,1.965412903E0,9.427096252E0
5.486813304E1,3.429368591E-1,2.208058319E0,9.160201263E0
5.487809904E1,3.671864319E-1,2.298919373E0,8.999585266E0
5.488806404E1,4.450245667E-1,2.254761200E0,9.009913788E0
5.489802904E1,5.469625854E-1,2.218835907E0,9.186995544E0
5.490799504E1,6.047424316E-1,2.127974854E0,9.374256134E0
5.491796004E1,5.647755432E-1,2.045646057E0,9.538464661E0
5.492792504E1,4.123924255E-1,1.998194733E0,9.743837585E0
5.493789104E1,2.510279846E-1,1.954485626E0,9.748178558E0
5.494785604E1,2.017803955E-1,1.949396210E0,9.608069916E0
5.495782104E1,2.145039368E-1,1.966311035E0,9.487271118E0
5.496778704E1,1.927990723E-1,2.036065979E0,9.333989868E0
5.497775204E1,2.125579834E-1,2.048190765E0,9.226513367E0
5.498771804E1,2.893482971E-1,2.052531738E0,9.241931305E0
5.499768304E1,4.062551880E-1,1.971999207E0,9.383686523E0
5.500764804E1,5.234614563E-1,1.910177765E0,9.563013611E0
5.501761404E1,5.839356995E-1,1.867067413E0,9.724677429E0
5.502757904E1,5.721102905E-1,1.808239746E0,9.906998291E0
5.503754404E1,5.563929749E-1,1.806144104E0,1.001537292E1
5.504751004E1,5.342390442E-1,1.811682587E0,9.982591095E0
5.505747504E1,4.770579529E-1,1.857637024E0,9.865684204E0
5.506744004E1,4.439767456E-1,1.926493835E0,9.679321747E0
5.507740604E1,5.107379150E-1,1.965562592E0,9.549841003E0
5.508737104E1,5.777984619E-1,2.023791504E0,9.349407806E0
5.509733604E1,5.993536377E-1,2.074086914E0,9.176966400E0
5.510730204E1,6.497987366E-1,2.083068237E0,9.152417450E0
5.511726704E1,7.186555481E-1,2.067949677E0,9.202862549E0
5.512723204E1,6.767427063E-1,2.066303101E0,9.327253876E0
5.513719804E1,5.373825073E-1,2.044448547E0,9.467362518E0
5.514716304E1,4.611909485E-1,1.976190491E0,9.552685089E0
5.515712804E1,4.659809875E-1,1.940564575E0,9.569450226E0
5.516709404E1,5.138813782E-1,1.938319244E0,9.571396179E0
5.517705904E1,5.617817688E-1,1.906136169E0,9.570647736E0
5.518702404E1,6.200106812E-1,1.875449982E0,9.543703766E0
5.519699004E1,6.575825500E-1,1.873504028E0,9.532028046E0
5.520695504E1,7.128176880E-1,1.857337646E0,9.526040497E0
5.521692104E1,7.640112305E-1,1.860780487E0,9.508826294E0
5.522688604E1,7.899073792E-1,1.830842743E0,9.560169525E0
5.523685104E1,7.926017761E-1,1.869911499E0,9.596693573E0
5.524681704E1,6.553372192E-1,1.896855469E0,9.518705750E0
5.525678204E1,4.999603271E-1,1.894460449E0,9.403894501E0
5.526674704E1,4.342469788E-1,1.875449982E0,9.365574188E0
5.527671304E1,4.972659302E-1,1.833836517E0,9.395811310E0
5.528667804E1,6.054908752E-1,1.849853210E0,9.505084076E0
5.529664304E1,6.774911499E-1,1.901346130E0,9.552086334E0
5.530660904E1,7.140151978E-1,1.932930450E0,9.524842987E0
5.531657404E1,7.062313843E-1,1.919458466E0,9.529483337E0
5.532653904E1,6.204597473E-1,1.927391968E0,9.611063690E0
5.533650504E1,4.700225830E-1,1.899849243E0,9.690249023E0
5.534647004E1,3.814068604E-1,1.847607880E0,9.710007935E0
5.535643504E1,3.098556519E-1,1.803150330E0,9.715247040E0
5.536640104E1,2.562670898E-1,1.785487061E0,9.711804199E0
5.537636604E1,2.353106689E-1,1.737736359E0,9.631870422E0
5.538633104E1,2.906954956E-1,1.692979431E0,9.544452209E0
5.539629704E1,3.119512939E-1,1.736389160E0,9.436826019E0
5.540626204E1,2.948867798E-1,1.794169006E0,9.362730103E0
5.541622804E1,3.549119568E-1,1.791175232E0,9.374555511E0
5.542619304E1,4.336482239E-1,1.795815582E0,9.479636993E0
5.543615804E1,4.369413757E-1,1.799557800E0,9.568851471E0
5.544612404E1,4.104464722E-1,1.755549316E0,9.656569061E0
5.545608904E1,4.053570557E-1,1.722318420E0,9.730664978E0
5.546605404E1,3.342549133E-1,1.719174957E0,9.759704590E0
5.547602004E1,2.444416809E-1,1.687590637E0,9.758357391E0
5.548598504E1,2.242337036E-1,1.658251648E0,9.731862488E0
