"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.537047725E1,2.101869732E-1,1.966311336E-1,2.908588052E-1
1.538044325E1,2.304030359E-1,2.344733179E-1,2.921967804E-1
1.539040825E1,2.663735449E-1,2.283962518E-1,2.866909802E-1
1.540037325E1,3.220409453E-1,1.520044208E-1,2.787323594E-1
1.541033925E1,3.788942397E-1,4.715322331E-2,2.614412606E-1
1.542030425E1,4.237471819E-1,-5.268123001E-2,2.514986098E-1
1.543027025E1,4.397212267E-1,-1.115911305E-1,2.293938845E-1
1.544023525E1,4.182209969E-1,-1.002908051E-1,1.800609678E-1
1.545020025E1,3.690677285E-1,-3.977271542E-2,1.147809029E-1
1.546016625E1,3.077151775E-1,2.588059567E-2,5.392847210E-2
1.547013125E1,2.412715703E-1,5.584483594E-2,1.461276133E-2
1.548009725E1,1.887638867E-1,3.557125479E-2,1.465191040E-2
1.549006225E1,1.620893180E-1,-1.134186890E-2,3.082464822E-2
1.550002725E1,1.439468116E-1,-6.006307155E-2,3.719173372E-2
1.550999325E1,1.226828918E-1,-1.194847077E-1,3.464371338E-2
1.551995825E1,9.022135288E-2,-1.911098957E-1,4.527089186E-3
1.552992425E1,4.417964444E-2,-2.496385723E-1,-4.688194767E-2
1.553988925E1,-5.911754910E-3,-2.762877643E-1,-1.011931226E-1
1.554985425E1,-4.329453781E-2,-2.607907057E-1,-1.467883140E-1
1.555982025E1,-6.412259489E-2,-1.992288232E-1,-1.782074869E-1
1.556978525E1,-8.024474233E-2,-1.491641849E-1,-1.956359148E-1
1.557975125E1,-9.892521799E-2,-1.331522018E-1,-2.003718168E-1
1.558971625E1,-1.201996729E-1,-1.918267906E-1,-2.123015523E-1
1.559968125E1,-1.484976262E-1,-3.164297342E-1,-2.393179983E-1
1.560964725E1,-1.660320461E-1,-4.531329572E-1,-2.679730654E-1
1.561961225E1,-1.823401749E-1,-5.571458936E-1,-2.878897786E-1
1.562957825E1,-2.325836867E-1,-5.902327895E-1,-3.027748764E-1
1.563954325E1,-3.210954368E-1,-5.717179775E-1,-3.257910013E-1
1.564950400E1,-4.291577339E-1,-4.907838106E-1,-3.441716135E-1
1.565947000E1,-5.204546452E-1,-3.779779077E-1,-3.595926464E-1
1.566943500E1,-5.741071701E-1,-2.712474465E-1,-3.796774447E-1
1.567940000E1,-5.917072296E-1,-1.784437299E-1,-4.181611836E-1
1.568936600E1,-5.804688931E-1,-1.026648805E-1,-4.675917029E-1
1.569933100E1,-5.843477845E-1,-2.961277589E-2,-5.093942881E-1
1.570929700E1,-6.009011269E-1,1.320220716E-2,-5.406318903E-1
1.571926200E1,-6.323711276E-1,-5.960567854E-3,-5.569216609E-1
1.572922700E1,-6.564916968E-1,-7.350169867E-2,-5.523557067E-1
1.573919300E1,-6.582720280E-1,-1.589833051E-1,-5.389125943E-1
1.574915800E1,-5.905597806E-1,-1.936987787E-1,-5.256843567E-1
1.575912400E1,-4.567703307E-1,-1.707905382E-1,-5.192781687E-1
1.576908900E1,-2.895591855E-1,-8.473680168E-2,-4.963942170E-1
1.577905400E1,-1.269420385E-1,5.181545392E-2,-4.514515102E-1
1.578902000E1,8.110845461E-3,1.723108739E-1,-3.847867548E-1
1.579898500E1,1.065878794E-1,2.390020192E-1,-3.098863959E-1
1.580895100E1,1.774054170E-1,2.320843488E-1,-2.472737879E-1
1.581891600E1,2.495997101E-1,1.797148734E-1,-2.130050361E-1
1.582888100E1,2.959242165E-1,8.818553388E-2,-2.020195127E-1
1.583884700E1,2.931998074E-1,-1.479330752E-2,-2.105823606E-1
1.584881200E1,2.528744340E-1,-9.182644635E-2,-2.321522981E-1
1.585877800E1,1.816234291E-1,-1.177027896E-1,-2.666958869E-1
1.586874300E1,9.531876445E-2,-9.007956088E-2,-3.107261658E-1
1.587870800E1,1.171042025E-2,-1.190193556E-2,-3.465941548E-1
1.588867400E1,-4.887534305E-2,7.801529020E-2,-3.608955145E-1
1.589863900E1,-6.368172169E-2,1.456968635E-1,-3.564677238E-1
1.590860500E1,-4.086260125E-2,1.807239950E-1,-3.471311629E-1
1.591857000E1,4.660409875E-3,1.749324203E-1,-3.363003433E-1
1.592853500E1,3.713344410E-2,1.341023296E-1,-3.272385001E-1
1.593850100E1,5.330682173E-2,6.985384226E-2,-3.173640072E-1
1.594846600E1,8.990487456E-2,2.648051083E-2,-3.017631471E-1
1.595843200E1,1.236822754E-1,1.009594649E-2,-2.803236246E-1
1.596839700E1,1.470899582E-1,1.205031853E-2,-2.380660921E-1
1.597836200E1,1.655706912E-1,4.924402758E-2,-1.972635388E-1
1.598832800E1,1.817081720E-1,9.256120771E-2,-1.658630967E-1
1.599829300E1,1.868499368E-1,9.935732931E-2,-1.494388580E-1
1.600825800E1,2.023706138E-1,8.169312030E-2,-1.479353309E-1
1.601822400E1,2.164099962E-1,4.994691163E-2,-1.541197300E-1
1.602818900E1,2.142094225E-1,-2.738169162E-3,-1.556616724E-1
1.603815500E1,1.815590560E-1,-5.282983184E-2,-1.681766659E-1
1.604812000E1,1.326649785E-1,-6.224950776E-2,-1.822314262E-1
1.605808500E1,7.795965672E-2,-3.258002549E-2,-1.934284121E-1
1.606805100E1,3.247175366E-2,2.929675207E-2,-2.048274428E-1
1.607801600E1,-4.163220525E-3,1.050061584E-1,-2.219446450E-1
1.608798200E1,9.202009067E-3,1.153159663E-1,-2.375971377E-1
1.609794700E1,1.054526418E-1,1.581600867E-2,-2.575772405E-1
1.610791200E1,2.391245812E-1,-1.105084494E-1,-2.345420420E-1
1.611787800E1,3.472449183E-1,-2.181347758E-1,-1.910624802E-1
1.612784300E1,4.362355173E-1,-2.805644870E-1,-1.787745804E-1
1.613780900E1,4.892134964E-1,-2.425379902E-1,-2.344341129E-1
1.614777400E1,4.866225719E-1,-1.033423394E-1,-3.234397769E-1
1.615773900E1,4.159691930E-1,8.241234720E-2,-4.017723799E-1
1.616770500E1,3.284126520E-1,2.602423131E-1,-4.426083565E-1
1.617767000E1,2.727256715E-1,3.540063500E-1,-4.416056573E-1
1.618763600E1,2.792600691E-1,3.726043999E-1,-4.179369509E-1
1.619760100E1,3.635445833E-1,3.588603437E-1,-3.661070466E-1
1.620756600E1,4.738605320E-1,3.527679145E-1,-2.995609939E-1
1.621753200E1,5.153280497E-1,3.180288374E-1,-2.452213168E-1
1.622749700E1,4.381878078E-1,2.412246019E-1,-2.250538319E-1
1.623746200E1,3.025679290E-1,1.971791238E-1,-2.488728762E-1
1.624742800E1,1.134077162E-1,1.810380816E-1,-3.087564409E-1
1.625739300E1,-1.413617283E-1,1.391827762E-1,-3.903040290E-1
1.626735900E1,-3.883935213E-1,9.115900844E-2,-4.597386420E-1
1.627732400E1,-5.714249015E-1,5.971746147E-2,-4.818831086E-1
1.628728900E1,-6.428486705E-1,3.377055377E-2,-4.415469766E-1
1.629725500E1,-5.855888128E-1,1.789971255E-2,-3.493840396E-1
1.630722000E1,-4.404215217E-1,1.012245286E-2,-2.360135019E-1
1.631718600E1,-2.335751504E-1,-8.197698742E-3,-1.196253747E-1
1.632715100E1,-2.805563249E-2,-4.802864045E-2,-1.502898522E-2
1.633711600E1,1.028901339E-1,-1.370429397E-1,6.204050034E-2
1.634708200E1,1.375718564E-1,-2.515393496E-1,9.173114598E-2
1.635704700E1,1.086488739E-1,-2.867998481E-1,9.294714779E-2
1.636701300E1,2.521614917E-2,-2.596141100E-1,8.760380745E-2
1.637697800E1,-7.730089873E-2,-1.897700578E-1,8.666929603E-2
1.638694300E1,-1.709327996E-1,-8.283031732E-2,1.051449031E-1
1.639690900E1,-2.578496039E-1,3.784496337E-2,1.406744123E-1
1.640687400E1,-3.090903461E-1,9.831729531E-2,1.966691166E-1
1.641684000E1,-2.913933992E-1,8.446938545E-2,2.525510192E-1
1.642680500E1,-2.202083617E-1,2.440988645E-2,2.940346897E-1
1.643677000E1,-1.181064993E-1,-4.903796688E-2,3.189533651E-1
1.644673600E1,-2.716565318E-2,-1.133688092E-1,3.270535767E-1
1.645670100E1,2.719798684E-2,-1.517758518E-1,3.078769445E-1
1.646666600E1,4.577038810E-2,-1.313502938E-1,2.617016435E-1
1.647663200E1,4.722234234E-2,-7.883356512E-2,2.157578468E-1
1.648659700E1,2.868256532E-2,-9.175611660E-3,1.834269017E-1
1.649656300E1,2.922033891E-4,6.367941946E-2,1.717729121E-1
1.650652800E1,-3.597081453E-2,1.120146886E-1,1.813396811E-1
1.651649300E1,-6.788960099E-2,9.610176831E-2,1.990869939E-1
1.652645900E1,-6.297992915E-2,2.386603504E-2,2.287466377E-1
1.653642400E1,-2.659342811E-2,-8.440158516E-2,2.497573793E-1
1.654639000E1,2.295779064E-2,-2.094983906E-1,2.593998015E-1
1.655635500E1,8.574660867E-2,-3.081062138E-1,2.433555722E-1
1.656632000E1,1.102661565E-1,-3.354502022E-1,2.006766349E-1
1.657628600E1,1.059371829E-1,-3.262575269E-1,1.322805434E-1
1.658625100E1,7.474606484E-2,-2.926416099E-1,5.382949486E-2
1.659621700E1,3.140711039E-2,-2.509671450E-1,-1.223580632E-2
1.660618200E1,-1.386081055E-2,-2.289831936E-1,-6.373804808E-2
1.661614700E1,-3.234900907E-2,-2.297760248E-1,-1.084373444E-1
1.662611300E1,-4.594966769E-2,-2.311091870E-1,-1.264919192E-1
1.663607800E1,-5.555489287E-2,-2.354211062E-1,-1.245360896E-1
1.664604338E1,-2.787631750E-2,-2.211907655E-1,-1.109301448E-1
1.665600938E1,2.963437885E-2,-2.195537090E-1,-8.509109169E-2
1.666597438E1,1.196264550E-1,-2.622035444E-1,-6.357648969E-2
1.667594038E1,2.020613998E-1,-3.251737356E-1,-5.531936139E-2
1.668590538E1,2.302107513E-1,-3.888230026E-1,-5.332838371E-2
1.669587038E1,1.966029853E-1,-4.174828827E-1,-6.504788995E-2
1.670583638E1,1.377382576E-1,-4.062227607E-1,-8.418704569E-2
1.671580137E1,7.698968798E-2,-3.790036738E-1,-1.062886193E-1
1.672576737E1,4.892348498E-2,-3.432203531E-1,-9.844385087E-2
1.673573238E1,6.458606571E-2,-3.255079389E-1,-6.309944391E-2
1.674569738E1,1.198602393E-1,-2.911025584E-1,-1.396891195E-2
1.675566338E1,2.161124796E-1,-2.248708159E-1,4.342407361E-2
1.676562838E1,2.957493067E-1,-1.620344371E-1,7.392242551E-2
1.677559438E1,2.896887660E-1,-1.659969538E-1,7.543961704E-2
1.678555938E1,2.094601244E-1,-2.269964814E-1,6.876097620E-2
1.679552438E1,1.021768004E-1,-2.606625855E-1,2.976803854E-2
1.680549038E1,-1.193125919E-2,-2.631646395E-1,-2.886676975E-2
1.681545538E1,-1.298062354E-1,-2.476043254E-1,-9.938567877E-2
1.682542037E1,-2.236996144E-1,-2.020853013E-1,-1.426761001E-1
1.683538637E1,-2.585212588E-1,-9.601134062E-2,-1.611954570E-1
1.684535138E1,-2.358009368E-1,9.191928804E-2,-1.570642740E-1
1.685531738E1,-1.381558627E-1,3.276987970E-1,-1.547334790E-1
1.686528238E1,-5.758096464E-3,4.766486287E-1,-1.677196324E-1
1.687524738E1,1.050898582E-1,4.417399168E-1,-2.018325925E-1
1.688521338E1,1.772236973E-1,2.902015746E-1,-2.296775728E-1
1.689517838E1,2.056047469E-1,7.732710242E-2,-2.549251616E-1
1.690514438E1,1.683388650E-1,-1.871674210E-1,-2.858795524E-1
1.691510938E1,5.375796184E-2,-3.631304801E-1,-3.080700934E-1
1.692507438E1,-7.409734279E-2,-3.690406978E-1,-3.162404001E-1
1.693504037E1,-1.781816632E-1,-2.107722014E-1,-3.011360168E-1
1.694500537E1,-2.172853947E-1,2.696251683E-2,-2.705405951E-1
1.695497038E1,-1.954077929E-1,2.610889971E-1,-2.255358398E-1
1.696493638E1,-1.281514317E-1,4.034064114E-1,-1.620289236E-1
1.697490138E1,-3.063100204E-2,4.321711957E-1,-1.083862036E-1
1.698486738E1,8.607670665E-2,4.147209525E-1,-8.677945286E-2
1.699483238E1,2.035183907E-1,3.922577202E-1,-7.055893540E-2
1.700479738E1,2.852568924E-1,3.685234487E-1,-5.028180033E-2
1.701476338E1,3.015575707E-1,3.285057247E-1,-3.417899460E-2
1.702472838E1,2.682045102E-1,2.869108617E-1,-7.462452166E-3
1.703469438E1,2.101899534E-1,3.012740910E-1,2.371118031E-2
1.704465937E1,1.412965059E-1,3.316380382E-1,6.187590957E-2
1.705462437E1,8.851372451E-2,3.685656786E-1,1.029759422E-1
1.706459038E1,1.099689007E-1,3.916568458E-1,1.355600804E-1
1.707455538E1,1.741145998E-1,3.713835180E-1,1.673659384E-1
1.708452038E1,2.475906312E-1,3.009812832E-1,2.051568031E-1
1.709448638E1,2.941282988E-1,2.052678019E-1,2.293931693E-1
1.710445138E1,3.129802942E-1,1.254962534E-1,2.417904735E-1
1.711441738E1,3.012522757E-1,6.053083390E-2,2.497115135E-1
1.712438238E1,2.647038400E-1,1.877762750E-2,2.569228113E-1
1.713434738E1,2.290012389E-1,-1.323380508E-3,2.802140117E-1
1.714431337E1,2.056069672E-1,-1.833991334E-2,3.047803342E-1
1.715427837E1,1.909076422E-1,-4.320212081E-2,3.326588571E-1
1.716424437E1,1.869330555E-1,-5.700898916E-2,3.525480628E-1
1.717420938E1,1.963358819E-1,-5.261477455E-2,3.764906824E-1
1.718417438E1,2.316356003E-1,-3.460538387E-2,4.064292610E-1
1.719414038E1,2.963834107E-1,3.620032221E-3,4.320020080E-1
1.720410538E1,3.473376930E-1,3.597881645E-2,4.569939673E-1
1.721407138E1,3.641598225E-1,3.340273723E-2,4.720951319E-1
1.722403638E1,3.265798688E-1,-1.384768635E-2,4.791893959E-1
1.723400138E1,2.799990475E-1,-7.770390064E-2,4.710851312E-1
1.724396738E1,2.478858382E-1,-9.095947444E-2,4.505572617E-1
1.725393237E1,2.271115929E-1,-9.515049309E-2,4.438620806E-1
1.726389737E1,2.064062655E-1,-7.430516928E-2,4.384961128E-1
1.727386338E1,1.765647531E-1,-7.124807220E-3,4.339035153E-1
1.728382838E1,1.474682391E-1,1.044920236E-1,4.217190146E-1
1.729379438E1,9.996784478E-2,2.075899094E-1,3.861344159E-1
1.730375938E1,2.686420456E-2,2.468872219E-1,3.448045254E-1
1.731372438E1,-4.332500324E-2,2.519160807E-1,3.072717786E-1
1.732369038E1,-8.590504527E-2,2.441209257E-1,2.665421069E-1
1.733365538E1,-1.589302570E-1,1.933791935E-1,2.174946964E-1
1.734362138E1,-2.774440646E-1,1.000060439E-1,1.812357157E-1
1.735358638E1,-4.160887599E-1,5.186888203E-2,1.591274738E-1
1.736355137E1,-5.152711868E-1,6.765883416E-2,1.578447074E-1
1.737351737E1,-5.534971356E-1,1.282356232E-1,1.821961105E-1
1.738348238E1,-5.171876550E-1,2.024817616E-1,2.156574726E-1
1.739344738E1,-4.090254903E-1,2.571087778E-1,2.570342124E-1
1.740341338E1,-2.886416018E-1,2.526851892E-1,2.965265810E-1
1.741337838E1,-1.936572939E-1,1.777808666E-1,3.262889981E-1
1.742334438E1,-1.330151558E-1,6.273414195E-2,3.403532207E-1
1.743330938E1,-1.093314067E-1,-7.868023962E-2,3.477746546E-1
1.744327438E1,-1.462648660E-1,-2.265182287E-1,3.597324789E-1
1.745324038E1,-2.331262678E-1,-3.236428797E-1,3.762784600E-1
1.746320538E1,-3.092144132E-1,-3.259179890E-1,3.837569058E-1
1.747317137E1,-3.607596457E-1,-2.682387233E-1,3.770281672E-1
1.748313637E1,-3.901946545E-1,-1.809206456E-1,3.684360087E-1
1.749310138E1,-3.857900500E-1,-1.087327302E-1,3.522924483E-1
1.750306738E1,-3.329564631E-1,-6.400366127E-2,3.087760210E-1
1.751303238E1,-2.458948046E-1,-7.874371856E-2,2.522927821E-1
1.752299738E1,-1.452031732E-1,-1.120955274E-1,1.847368330E-1
1.753296338E1,-6.877124310E-2,-1.526339054E-1,1.206768826E-1
1.754292838E1,-3.525025398E-2,-1.775225848E-1,7.672107965E-2
1.755289438E1,-3.150665015E-2,-1.316661537E-1,5.495266616E-2
1.756285938E1,-1.903187111E-2,2.667710651E-4,3.568254784E-2
1.757282438E1,1.307253540E-2,1.296686977E-1,1.886015758E-2
1.758279037E1,7.242010534E-2,1.859176308E-1,3.220314160E-3
1.759275537E1,1.633811593E-1,1.602658033E-1,-2.237026766E-2
1.760272138E1,2.534568310E-1,6.288952380E-2,-4.859008268E-2
1.761268638E1,3.416218460E-1,-4.417300969E-2,-7.651199400E-2
1.762265138E1,4.221026897E-1,-7.977215946E-2,-1.170034781E-1
1.763261738E1,4.752575457E-1,-8.333147317E-2,-1.647867113E-1
1.764258238E1,4.741914272E-1,-7.141041756E-2,-2.174208313E-1
1.765254750E1,4.513918161E-1,-5.949090421E-2,-2.588316798E-1
1.766251350E1,4.134733677E-1,-5.280738696E-2,-2.899488211E-1
1.767247850E1,3.705309629E-1,-4.231506586E-2,-3.217030466E-1
1.768244450E1,3.391686976E-1,-2.559424192E-2,-3.445262313E-1
1.769240950E1,3.572270870E-1,-8.750814013E-3,-3.595403135E-1
1.770237450E1,3.883579373E-1,2.944773063E-3,-3.732295036E-1
1.771234050E1,4.032873511E-1,-2.201650292E-2,-3.970077932E-1
1.772230550E1,3.945668042E-1,-5.722775310E-2,-4.323145747E-1
1.773227150E1,3.888868093E-1,-1.003445983E-1,-4.725565314E-1
1.774223650E1,3.616244495E-1,-1.259798855E-1,-5.032175183E-1
1.775220150E1,3.121210635E-1,-1.382386684E-1,-5.030928850E-1
1.776216750E1,2.642723620E-1,-1.777611375E-1,-4.793308973E-1
1.777213250E1,2.200636268E-1,-2.523474693E-1,-4.409374595E-1
1.778209750E1,1.935056150E-1,-3.552999198E-1,-3.869172633E-1
1.779206350E1,1.865701973E-1,-4.234246314E-1,-3.426398337E-1
1.780202850E1,1.554180086E-1,-4.528830647E-1,-2.989080548E-1
1.781199450E1,9.227791429E-2,-4.599266052E-1,-2.620067596E-1
1.782195950E1,1.397228427E-2,-4.219423234E-1,-2.289935797E-1
1.783192450E1,-3.315554559E-2,-3.498132527E-1,-2.165089399E-1
1.784189050E1,-2.372888848E-2,-2.670515776E-1,-2.397554070E-1
1.785185550E1,1.784758270E-2,-2.448522598E-1,-2.708542049E-1
1.786182150E1,3.860115260E-2,-2.826246917E-1,-2.634907663E-1
1.787178650E1,1.899016835E-2,-3.397952914E-1,-2.380381227E-1
1.788175150E1,-1.995402388E-3,-3.754100502E-1,-2.375174910E-1
1.789171750E1,-3.305824846E-2,-3.604441583E-1,-2.484380454E-1
1.790168250E1,-8.156054467E-2,-3.236608803E-1,-2.586110234E-1
1.791164750E1,-1.311661750E-1,-2.729540169E-1,-2.856029570E-1
1.792161350E1,-1.790142953E-1,-1.710716188E-1,-3.242573440E-1
1.793157850E1,-2.139339298E-1,-3.003140539E-2,-3.705441356E-1
1.794154450E1,-2.435938269E-1,9.366177022E-2,-4.033777416E-1
1.795150950E1,-2.535511851E-1,1.549026370E-1,-4.135678709E-1
1.796147450E1,-2.389844805E-1,1.718355119E-1,-3.970595300E-1
1.797144050E1,-2.018592209E-1,1.702930033E-1,-3.678265512E-1
1.798140550E1,-1.525292695E-1,1.313533336E-1,-3.423216343E-1
1.799137150E1,-1.096227989E-1,3.232210129E-2,-3.230257034E-1
1.800133650E1,-9.455361962E-2,-8.554008603E-2,-3.106214106E-1
1.801130150E1,-1.168117821E-1,-1.556454003E-1,-3.137133420E-1
1.802126750E1,-1.529721320E-1,-1.545936465E-1,-3.207390904E-1
1.803123250E1,-2.027114630E-1,-9.520728886E-2,-3.261801898E-1
1.804119850E1,-2.636449337E-1,-1.731340773E-2,-3.155524433E-1
1.805116350E1,-3.269192576E-1,5.158416927E-2,-3.011442125E-1
1.806112850E1,-3.715845048E-1,9.317741543E-2,-2.785392106E-1
1.807109450E1,-3.882753253E-1,1.091023162E-1,-2.648502886E-1
1.808105950E1,-3.832988739E-1,9.813442826E-2,-2.507005930E-1
1.809102450E1,-3.700411320E-1,1.057015359E-1,-2.314504534E-1
1.810099050E1,-3.315847814E-1,1.092421114E-1,-2.163172960E-1
1.811095550E1,-2.428144664E-1,1.082466170E-1,-2.000680268E-1
1.812092150E1,-1.131612957E-1,1.268611252E-1,-1.672985405E-1
1.813088650E1,-6.434315350E-3,1.521797925E-1,-1.236288249E-1
1.814085150E1,6.389243901E-2,1.674949676E-1,-8.146272600E-2
1.815081750E1,1.110383868E-1,2.057528645E-1,-4.797347263E-2
1.816078250E1,1.459168196E-1,2.425420135E-1,-2.040567622E-2
1.817074850E1,1.738414019E-1,2.680561841E-1,1.037860196E-2
1.818071350E1,2.019838989E-1,2.749910057E-1,4.333346710E-2
1.819067850E1,2.134168595E-1,2.504070699E-1,6.452476978E-2
1.820064450E1,2.017336637E-1,1.879143119E-1,7.907980680E-2
1.821060950E1,1.914309561E-1,1.089427993E-1,7.613462210E-2
1.822057450E1,1.857016087E-1,5.915069580E-2,5.369392782E-2
1.823054050E1,1.606378108E-1,4.459172487E-2,2.570490167E-2
1.824050550E1,1.284383237E-1,4.224528372E-2,-2.638572594E-3
1.825047150E1,9.726841748E-2,5.315066129E-2,-3.060682490E-2
1.826043650E1,5.880673602E-2,6.761721522E-2,-4.129877687E-2
1.827040150E1,9.276732802E-3,8.804472536E-2,-2.939098515E-2
1.828036750E1,-3.950851038E-2,1.064666882E-1,-9.660315700E-4
1.829033250E1,-6.413529068E-2,9.630753100E-2,3.131973743E-2
1.830029850E1,-6.335770339E-2,7.187275589E-2,7.406543940E-2
1.831026350E1,-6.644190848E-2,2.329057269E-2,1.133867502E-1
1.832022850E1,-6.639272720E-2,-3.596580401E-2,1.461459398E-1
1.833019450E1,-4.859402403E-2,-7.739765942E-2,1.622876227E-1
1.834015950E1,-7.621780038E-3,-6.680886447E-2,1.751292944E-1
1.835012550E1,4.586150404E-3,-6.787604187E-3,1.883960962E-1
1.836009050E1,-3.313832358E-2,4.925861955E-2,2.014983147E-1
1.837005550E1,-7.727622986E-2,1.022403464E-1,2.237580866E-1
1.838002150E1,-1.101007015E-1,1.961306334E-1,2.470734268E-1
1.838998650E1,-1.161506027E-1,3.201899827E-1,2.529377341E-1
1.839995150E1,-1.218908280E-1,4.481065273E-1,2.329084426E-1
1.840991750E1,-1.578147411E-1,5.195971727E-1,1.981864125E-1
1.841988250E1,-2.193531692E-1,5.065836906E-1,1.699895710E-1
1.842984850E1,-2.699100673E-1,4.342592061E-1,1.465295255E-1
1.843981350E1,-3.206887841E-1,3.237353563E-1,1.322932243E-1
1.844977850E1,-3.842147589E-1,2.176283747E-1,1.459003836E-1
1.845974450E1,-4.383313656E-1,1.582538038E-1,1.781077832E-1
1.846970950E1,-4.821528792E-1,1.390026212E-1,2.287288755E-1
1.847967550E1,-4.964153171E-1,1.676890999E-1,2.820541263E-1
1.848964050E1,-4.671948254E-1,2.236644924E-1,3.294576108E-1
1.849960550E1,-3.883537948E-1,2.882914841E-1,3.710348904E-1
1.850957150E1,-2.434919626E-1,3.130865991E-1,4.151197970E-1
1.851953650E1,-9.710368514E-2,2.744940519E-1,4.516987503E-1
1.852950150E1,1.220363565E-2,1.811196208E-1,4.908320308E-1
1.853946750E1,6.351058930E-2,5.357572436E-2,5.299550295E-1
1.854943250E1,6.061626598E-2,-7.014674693E-2,5.680808425E-1
1.855939850E1,7.433782332E-3,-1.433202177E-1,5.883476734E-1
1.856936350E1,-6.381509453E-2,-1.453226507E-1,5.898310542E-1
1.857932850E1,-1.266243756E-1,-1.102277786E-1,5.662739277E-1
1.858929450E1,-1.717375219E-1,-9.421020001E-2,5.267640948E-1
1.859925950E1,-1.977100819E-1,-1.134529412E-1,4.909850061E-1
1.860922550E1,-2.016366571E-1,-1.653931141E-1,4.622819722E-1
1.861919050E1,-1.638757885E-1,-2.137573957E-1,4.410021603E-1
1.862915550E1,-1.023194864E-1,-2.614242435E-1,4.356241524E-1
1.863912150E1,-5.345038325E-2,-2.756222785E-1,4.342790842E-1
1.864908617E1,-1.071197167E-2,-2.246011794E-1,4.383617043E-1
1.865905117E1,2.726958133E-2,-1.421613097E-1,4.421858788E-1
1.866901717E1,4.691838473E-2,-3.929138929E-2,4.442295730E-1
1.867898217E1,4.162583873E-2,2.813072130E-2,4.410024583E-1
1.868894817E1,3.255804256E-2,5.181368068E-2,4.397172034E-1
1.869891317E1,4.144501314E-2,9.534400888E-3,4.372740388E-1
1.870887817E1,7.997855544E-2,-7.771475613E-2,4.439668059E-1
1.871884417E1,1.451283097E-1,-1.655006260E-1,4.481460154E-1
1.872880917E1,2.295071036E-1,-2.409847379E-1,4.227152169E-1
1.873877517E1,3.013811111E-1,-2.663600743E-1,3.795521259E-1
1.874874017E1,3.203931451E-1,-2.512977421E-1,3.220691085E-1
1.875870517E1,2.913937569E-1,-2.340272069E-1,2.548045218E-1
1.876867117E1,2.224546522E-1,-2.200658470E-1,1.764301062E-1
1.877863617E1,1.413062811E-1,-2.061105222E-1,1.017872840E-1
1.878860217E1,9.038716555E-2,-1.797140688E-1,4.951102659E-2
1.879856717E1,7.897157222E-2,-1.277483255E-1,1.692581177E-2
1.880853217E1,1.030036658E-1,-6.218476221E-2,1.332095638E-2
1.881849817E1,1.388970464E-1,-1.425747853E-2,3.047259524E-2
1.882846317E1,1.691108644E-1,1.133123785E-2,6.162599102E-2
1.883842817E1,2.155806720E-1,1.782969013E-2,9.791013598E-2
1.884839417E1,2.518268526E-1,-3.569532186E-2,1.114656255E-1
1.885835917E1,2.819309533E-1,-1.375820637E-1,1.083827391E-1
1.886832517E1,3.133562505E-1,-2.312678099E-1,7.672361284E-2
1.887829017E1,3.089784980E-1,-2.960418165E-1,4.438147321E-2
1.888825517E1,2.559075654E-1,-3.208568990E-1,3.222520649E-2
1.889822117E1,1.708950102E-1,-3.504995406E-1,4.280392081E-2
1.890818617E1,8.284504712E-2,-3.618696332E-1,5.959541723E-2
1.891815217E1,1.854870655E-2,-3.678585887E-1,6.417080760E-2
1.892811717E1,-1.102090254E-2,-3.489397466E-1,5.939416960E-2
1.893808217E1,-3.082110360E-2,-3.254052103E-1,4.022849724E-2
1.894804817E1,-6.121603027E-2,-2.882546484E-1,6.432451308E-3
1.895801317E1,-1.137144342E-1,-2.539463937E-1,-2.757739834E-2
1.896797817E1,-1.830024272E-1,-2.199546099E-1,-5.364521965E-2
